Wine id,Wine Name,Winery,Year,Average Rating,Ratings,Price
1870315,Pêra-Manca Branco,Cartuxa,2004,4.4,48 ratings,No average price available
1870315,Pêra-Manca Branco,Cartuxa,1996,4.2,33 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2019,4.7,164 ratings,€67.80
1360367,Douro Coche Branco,Niepoort,2022,4.5,38 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2021,4.5,79 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2015,4.5,190 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2014,4.5,163 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2018,4.4,132 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2017,4.4,170 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2016,4.4,64 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2013,4.4,165 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2012,4.4,115 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2011,4.4,56 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2020,4.3,84 ratings,No average price available
1360367,Douro Coche Branco,Niepoort,2010,4.3,26 ratings,No average price available
7775198,I,Vinhos Imperfeitos,2018,4.7,32 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2019,4.6,554 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2017,4.6,735 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2016,4.6,574 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2020,4.5,314 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2018,4.5,467 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2015,4.5,376 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2014,4.5,241 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2011,4.5,60 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2021,4.4,35 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2013,4.4,95 ratings,No average price available
1488932,Mirabilis Branco,Quinta Nova de Nossa Senhora do Carmo,2012,4.2,53 ratings,No average price available
1208731,Branco Reservado,Bucaco,2017,4.7,350 ratings,€89
1208731,Branco Reservado,Bucaco,2007,4.5,89 ratings,No average price available
1208731,Branco Reservado,Bucaco,2001,4.5,162 ratings,No average price available
1208731,Branco Reservado,Bucaco,2018,4.4,118 ratings,No average price available
1208731,Branco Reservado,Bucaco,2016,4.4,216 ratings,No average price available
1208731,Branco Reservado,Bucaco,2015,4.4,336 ratings,No average price available
1208731,Branco Reservado,Bucaco,2011,4.4,63 ratings,No average price available
1208731,Branco Reservado,Bucaco,2005,4.4,87 ratings,No average price available
1208731,Branco Reservado,Bucaco,2003,4.4,117 ratings,No average price available
1208731,Branco Reservado,Bucaco,2002,4.4,208 ratings,No average price available
1208731,Branco Reservado,Bucaco,2019,4.3,31 ratings,€149
1208731,Branco Reservado,Bucaco,2014,4.3,273 ratings,No average price available
1208731,Branco Reservado,Bucaco,2013,4.3,339 ratings,No average price available
1208731,Branco Reservado,Bucaco,2010,4.3,31 ratings,No average price available
1208731,Branco Reservado,Bucaco,2009,4.3,49 ratings,No average price available
1208731,Branco Reservado,Bucaco,2008,4.3,80 ratings,No average price available
8536344,Rarissimo Branco,Osvaldo Amado,2011,4.6,124 ratings,€46.90
8536344,Rarissimo Branco,Osvaldo Amado,2015,4.4,42 ratings,No average price available
7645384,Mestre Daniel Branco,XXVI Talhas,2021,4.6,113 ratings,No average price available
7645384,Mestre Daniel Branco,XXVI Talhas,2018,4.5,64 ratings,€19.95
7645384,Mestre Daniel Branco,XXVI Talhas,2020,4.4,102 ratings,€21.36
7645384,Mestre Daniel Branco,XXVI Talhas,2019,4.2,42 ratings,€19.99
4486139,Fantástico,Covela,2014,4.6,81 ratings,No average price available
4486139,Fantástico,Covela,2015,4.5,58 ratings,No average price available
6904599,Som de Barrica Branco,Oboé,2016,4.6,80 ratings,€34.95
6904599,Som de Barrica Branco,Oboé,2017,4.5,47 ratings,€36.10
6904599,Som de Barrica Branco,Oboé,2018,4.4,86 ratings,No average price available
5793240,Principal Grande Reserva Branco,Colinas de São Lourenço,2015,4.6,48 ratings,€65
5793240,Principal Grande Reserva Branco,Colinas de São Lourenço,2011,4.5,168 ratings,€49.95
5793240,Principal Grande Reserva Branco,Colinas de São Lourenço,2010,4.0,25 ratings,No average price available
7447486,Viognier,Dona Dorinda,2018,4.6,36 ratings,No average price available
7447486,Viognier,Dona Dorinda,2022,No average rating available,No ratings available,No average price available
7447486,Viognier,Dona Dorinda,2019,No average rating available,No ratings available,No average price available
7447486,Viognier,Dona Dorinda,2017,No average rating available,No ratings available,No average price available
9428240,Villa Oliveira 2ª Edição,Casa da Passarella,2021,No average rating available,No ratings available,No average price available
9428240,Villa Oliveira 2ª Edição,Casa da Passarella,2019,No average rating available,No ratings available,No average price available
9891566,Arché Branco,Herdade do Sobroso,2019,4.6,32 ratings,No average price available
9891566,Arché Branco,Herdade do Sobroso,2020,4.4,52 ratings,No average price available
7588786,Cercial,Quinta das Bágeiras,2016,4.6,29 ratings,No average price available
4846030,Nobre,Fonte do Ouro,2018,4.6,49 ratings,No average price available
4846030,Nobre,Fonte do Ouro,2015,4.4,99 ratings,No average price available
7098015,Vinhas Velhas Branco,Quinta do Paral,2018,4.5,160 ratings,€30
7098015,Vinhas Velhas Branco,Quinta do Paral,2017,4.2,133 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2019,4.5,143 ratings,€31.50
1536341,Pai Abel Branco,Quinta das Bágeiras,2017,4.4,142 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2020,4.3,63 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2018,4.3,44 ratings,€35.82
1536341,Pai Abel Branco,Quinta das Bágeiras,2016,4.3,90 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2015,4.2,198 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2013,4.2,174 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2012,4.2,196 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2011,4.2,137 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2010,4.2,74 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2009,4.2,31 ratings,No average price available
1536341,Pai Abel Branco,Quinta das Bágeiras,2014,4.1,218 ratings,No average price available
6331021,Lopo de Freitas Branco,São Domingos,2016,4.4,32 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2017,4.5,99 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2016,4.4,92 ratings,€48.90
1538909,Villa Oliveira Encruzado,Casa da Passarella,2019,4.3,30 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2015,4.3,179 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2014,4.3,148 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2012,4.3,87 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2011,4.3,101 ratings,No average price available
1538909,Villa Oliveira Encruzado,Casa da Passarella,2018,4.2,85 ratings,€57.95
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2019,4.5,88 ratings,€32.13
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2018,4.4,90 ratings,€36
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2020,4.3,33 ratings,No average price available
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2017,4.3,195 ratings,No average price available
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2016,4.3,140 ratings,€24.52
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2015,4.3,125 ratings,No average price available
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2014,4.3,38 ratings,No average price available
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2011,4.2,78 ratings,No average price available
1487856,Conde d'Ervideira Private Selection Branco,Ervideira,2012,4.0,33 ratings,No average price available
4942349,Sublime Branco,Quinta dos Abibes,2018,4.6,60 ratings,No average price available
4942349,Sublime Branco,Quinta dos Abibes,2015,4.5,84 ratings,€33.13
4942349,Sublime Branco,Quinta dos Abibes,2012,4.4,79 ratings,No average price available
4942349,Sublime Branco,Quinta dos Abibes,2016,4.3,28 ratings,No average price available
4942349,Sublime Branco,Quinta dos Abibes,2010,4.2,50 ratings,No average price available
7756474,Série Ímpar Sercialinho Branco,Sogrape,2019,4.5,33 ratings,No average price available
7756474,Série Ímpar Sercialinho Branco,Sogrape,2017,4.5,83 ratings,€70
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2016,4.6,107 ratings,No average price available
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2014,4.6,145 ratings,No average price available
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2018,4.5,119 ratings,No average price available
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2017,4.5,82 ratings,€48.60
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2019,4.4,33 ratings,No average price available
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2015,4.3,183 ratings,No average price available
5264080,Vinhas da Princesa Branco,Quinta Maria Izabel,2013,4.3,62 ratings,No average price available
7565016,Mestre Daniel Lote X Branco,XXVI Talhas,2019,4.7,31 ratings,No average price available
7565016,Mestre Daniel Lote X Branco,XXVI Talhas,2018,4.5,79 ratings,€29.48
6837549,Branco da Ribeira,Poças,2019,4.5,79 ratings,No average price available
6837549,Branco da Ribeira,Poças,2018,4.5,56 ratings,No average price available
6837549,Branco da Ribeira,Poças,2017,4.4,79 ratings,No average price available
6837549,Branco da Ribeira,Poças,2021,4.3,38 ratings,No average price available
1490359,Primus,Quinta da Pellada,2019,4.5,70 ratings,No average price available
1490359,Primus,Quinta da Pellada,2021,4.4,31 ratings,No average price available
1490359,Primus,Quinta da Pellada,2017,4.4,228 ratings,No average price available
1490359,Primus,Quinta da Pellada,2015,4.3,393 ratings,No average price available
1490359,Primus,Quinta da Pellada,2012,4.3,82 ratings,No average price available
1490359,Primus,Quinta da Pellada,2011,4.3,173 ratings,No average price available
1490359,Primus,Quinta da Pellada,2014,4.2,220 ratings,No average price available
1490359,Primus,Quinta da Pellada,2013,4.2,166 ratings,No average price available
1490359,Primus,Quinta da Pellada,2010,4.2,80 ratings,No average price available
1490359,Primus,Quinta da Pellada,2009,3.8,36 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2021,4.5,68 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2010,4.5,53 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2018,4.4,142 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2020,4.3,34 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2019,4.3,90 ratings,€25.85
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2017,4.2,122 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2014,4.2,113 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2013,4.2,73 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2012,4.2,116 ratings,No average price available
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2016,4.1,103 ratings,€26.98
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2015,4.1,126 ratings,€57.64
1440766,Douro Os Xistos Altos Rabigato,Muxagat,2011,4.0,94 ratings,No average price available
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2017,4.5,58 ratings,€18.50
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2015,4.4,90 ratings,No average price available
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2011,4.3,88 ratings,No average price available
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2018,4.2,25 ratings,€41.10
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2014,4.2,57 ratings,No average price available
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2013,4.2,51 ratings,No average price available
1508720,No. 1 Grande Reserva Old Vines Branco,Maritávora,2012,3.9,48 ratings,No average price available
5077201,Garrafeira  Branco,Lacrau,2015,4.5,51 ratings,No average price available
5077201,Garrafeira  Branco,Lacrau,2011,4.5,92 ratings,No average price available
5077201,Garrafeira  Branco,Lacrau,2013,4.4,95 ratings,€109.90
9248103,Out of The Bottle Crudus,Quinta das Marias,2019,4.5,44 ratings,€26.49
9248103,Out of The Bottle Crudus,Quinta das Marias,2018,4.3,53 ratings,No average price available
5714340,Unico Branco,Conceito,2018,4.5,28 ratings,No average price available
5714340,Unico Branco,Conceito,2015,4.5,33 ratings,No average price available
3465952,Humanitas Reserva,Vinha das Virtudes,2016,4.4,229 ratings,No average price available
3465952,Humanitas Reserva,Vinha das Virtudes,2014,4.4,175 ratings,No average price available
3465952,Humanitas Reserva,Vinha das Virtudes,2015,4.3,225 ratings,€14.69
3465952,Humanitas Reserva,Vinha das Virtudes,2013,4.2,76 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2018,4.4,514 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2017,4.4,433 ratings,€85
1497062,Parcela Única Escolha,Anselmo Mendes,2020,4.3,109 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2019,4.3,274 ratings,€35.90
1497062,Parcela Única Escolha,Anselmo Mendes,2016,4.3,334 ratings,€47
1497062,Parcela Única Escolha,Anselmo Mendes,2015,4.3,312 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2014,4.3,191 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2012,4.3,200 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2011,4.3,82 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2013,4.2,175 ratings,No average price available
1497062,Parcela Única Escolha,Anselmo Mendes,2009,4.2,67 ratings,No average price available
5027634,Vinha Dos Amores Encruzado Dão Branco,Casa de Santar,2011,4.5,39 ratings,No average price available
5027634,Vinha Dos Amores Encruzado Dão Branco,Casa de Santar,2017,4.4,357 ratings,No average price available
5027634,Vinha Dos Amores Encruzado Dão Branco,Casa de Santar,2016,4.4,388 ratings,€27.90
5027634,Vinha Dos Amores Encruzado Dão Branco,Casa de Santar,2019,4.3,46 ratings,No average price available
5027634,Vinha Dos Amores Encruzado Dão Branco,Casa de Santar,2014,4.3,365 ratings,No average price available
5027634,Vinha Dos Amores Encruzado Dão Branco,Casa de Santar,2015,4.1,74 ratings,No average price available
4621696,Branco,Teixuga,2014,4.5,51 ratings,No average price available
4621696,Branco,Teixuga,2015,4.4,72 ratings,No average price available
4621696,Branco,Teixuga,2013,4.4,67 ratings,No average price available
1314907,Alvarinho,Quinta da Pedra,2018,4.4,37 ratings,No average price available
1314907,Alvarinho,Quinta da Pedra,2015,4.4,131 ratings,No average price available
1314907,Alvarinho,Quinta da Pedra,2014,4.4,293 ratings,€32.95
1314907,Alvarinho,Quinta da Pedra,2017,4.3,87 ratings,€33.49
1314907,Alvarinho,Quinta da Pedra,2016,4.3,208 ratings,No average price available
1314907,Alvarinho,Quinta da Pedra,2011,4.2,504 ratings,€24
1314907,Alvarinho,Quinta da Pedra,2013,4.1,144 ratings,No average price available
1314907,Alvarinho,Quinta da Pedra,2010,4.0,258 ratings,No average price available
4919753,Grande Reserva Arinto,Marquês de Marialva,2018,4.5,228 ratings,No average price available
4919753,Grande Reserva Arinto,Marquês de Marialva,2017,4.5,92 ratings,No average price available
4919753,Grande Reserva Arinto,Marquês de Marialva,2015,4.4,284 ratings,No average price available
4919753,Grande Reserva Arinto,Marquês de Marialva,2014,4.3,82 ratings,No average price available
4919753,Grande Reserva Arinto,Marquês de Marialva,2016,3.9,33 ratings,No average price available
4919753,Grande Reserva Arinto,Marquês de Marialva,2013,3.9,45 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2021,4.4,231 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2018,4.3,396 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2013,4.3,316 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2020,4.2,313 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2019,4.2,346 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2017,4.2,350 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2016,4.2,487 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2014,4.2,533 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2012,4.2,261 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2009,4.2,37 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2015,4.1,393 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2011,4.1,259 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2008,4.0,44 ratings,No average price available
1179446,Douro Guru Branco,Wine & Soul,2010,3.9,119 ratings,No average price available
5325423,Tempo,Anselmo Mendes,2016,4.3,38 ratings,€68.50
5325423,Tempo,Anselmo Mendes,2015,4.3,122 ratings,€79.50
6649060,Talentvs Grande Escolha Branco,Seara d'Ordens,2016,4.4,53 ratings,€27.25
6649060,Talentvs Grande Escolha Branco,Seara d'Ordens,2015,4.3,37 ratings,€26.90
1262782,Meruge Branco,Lavradores de Feitoria,2018,4.4,201 ratings,€19.60
1262782,Meruge Branco,Lavradores de Feitoria,2020,4.3,98 ratings,€23.95
1262782,Meruge Branco,Lavradores de Feitoria,2016,4.3,116 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2019,4.2,139 ratings,€20.50
1262782,Meruge Branco,Lavradores de Feitoria,2017,4.2,152 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2015,4.2,112 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2014,4.1,107 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2012,4.1,52 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2011,4.1,73 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2010,4.1,58 ratings,No average price available
1262782,Meruge Branco,Lavradores de Feitoria,2013,4.0,81 ratings,No average price available
6425102,Reserva Branco,Quinta da Devesa,2017,4.5,86 ratings,No average price available
6425102,Reserva Branco,Quinta da Devesa,2020,4.3,30 ratings,No average price available
1449871,Branco,Malhadinha Nova,2008,4.5,80 ratings,No average price available
1449871,Branco,Malhadinha Nova,2019,4.4,173 ratings,€26.10
1449871,Branco,Malhadinha Nova,2018,4.3,124 ratings,€27.35
1449871,Branco,Malhadinha Nova,2016,4.3,193 ratings,No average price available
1449871,Branco,Malhadinha Nova,2015,4.3,261 ratings,No average price available
1449871,Branco,Malhadinha Nova,2021,4.2,31 ratings,No average price available
1449871,Branco,Malhadinha Nova,2020,4.2,61 ratings,€31.50
1449871,Branco,Malhadinha Nova,2017,4.2,229 ratings,No average price available
1449871,Branco,Malhadinha Nova,2014,4.2,155 ratings,No average price available
1449871,Branco,Malhadinha Nova,2013,4.2,80 ratings,No average price available
1449871,Branco,Malhadinha Nova,2012,4.2,69 ratings,No average price available
1449871,Branco,Malhadinha Nova,2010,4.2,82 ratings,No average price available
1449871,Branco,Malhadinha Nova,2011,4.1,71 ratings,No average price available
1449871,Branco,Malhadinha Nova,2009,4.1,44 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2020,4.5,292 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2021,4.4,153 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2019,4.3,261 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2018,4.3,310 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2017,4.3,97 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2016,4.3,88 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2014,4.3,128 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2015,4.2,117 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2011,4.1,41 ratings,No average price available
1702386,Cem Reis Viognier,Herdade da Maroteira,2013,4.0,58 ratings,No average price available
5469015,Terrantez do Pico,Azores Wine Company,2019,4.4,143 ratings,€42.05
5469015,Terrantez do Pico,Azores Wine Company,2020,4.3,64 ratings,No average price available
5469015,Terrantez do Pico,Azores Wine Company,2021,4.2,67 ratings,No average price available
5469015,Terrantez do Pico,Azores Wine Company,2013,4.2,36 ratings,No average price available
5469015,Terrantez do Pico,Azores Wine Company,2018,4.1,110 ratings,No average price available
5469015,Terrantez do Pico,Azores Wine Company,2016,3.9,28 ratings,No average price available
5469015,Terrantez do Pico,Azores Wine Company,2015,3.9,98 ratings,No average price available
3869632,Reserva Branco,Covela,2014,4.4,122 ratings,€31.50
3869632,Reserva Branco,Covela,2015,4.3,110 ratings,€28.34
3869632,Reserva Branco,Covela,2016,4.2,82 ratings,No average price available
3869632,Reserva Branco,Covela,2013,4.2,89 ratings,No average price available
5514072,Curriculum Vitae Douro Branco (CV),Quinta Vale D. Maria,2017,4.4,28 ratings,No average price available
75649,1 Branco,Encontro,2014,4.4,96 ratings,No average price available
75649,1 Branco,Encontro,2011,4.4,47 ratings,€107.35
75649,1 Branco,Encontro,2012,4.3,48 ratings,No average price available
75649,1 Branco,Encontro,2010,4.1,35 ratings,No average price available
75649,1 Branco,Encontro,2015,4.0,44 ratings,No average price available
75649,1 Branco,Encontro,2013,4.0,57 ratings,No average price available
4933839,Xisto Cru Branco,Luis Seabra,2019,4.4,96 ratings,€35.40
4933839,Xisto Cru Branco,Luis Seabra,2020,4.3,85 ratings,No average price available
4933839,Xisto Cru Branco,Luis Seabra,2018,4.3,105 ratings,€31.99
4933839,Xisto Cru Branco,Luis Seabra,2017,4.2,81 ratings,No average price available
4933839,Xisto Cru Branco,Luis Seabra,2016,4.1,42 ratings,No average price available
4933839,Xisto Cru Branco,Luis Seabra,2013,4.1,54 ratings,No average price available
4933839,Xisto Cru Branco,Luis Seabra,2015,4.0,77 ratings,No average price available
4933839,Xisto Cru Branco,Luis Seabra,2014,4.0,86 ratings,No average price available
9700097,Encruzado,Quinta Dona Sancha,2020,4.4,82 ratings,No average price available
9700097,Encruzado,Quinta Dona Sancha,2019,4.4,127 ratings,No average price available
9700097,Encruzado,Quinta Dona Sancha,2023,No average rating available,No ratings available,No average price available
9700097,Encruzado,Quinta Dona Sancha,2021,No average rating available,No ratings available,No average price available
5598900,Reserva Branco,Altas Quintas,2015,4.4,82 ratings,€31.93
5598900,Reserva Branco,Altas Quintas,2014,4.1,47 ratings,No average price available
8609536,Grande Villae Branco,Taboadella,2018,4.4,76 ratings,No average price available
8609536,Grande Villae Branco,Taboadella,2020,4.3,35 ratings,No average price available
8609536,Grande Villae Branco,Taboadella,2019,4.3,107 ratings,€38
5515514,Æquinoctium Veranum Grande Reserva Branco,Jose Carvalheira,2016,4.4,59 ratings,€29.78
5515514,Æquinoctium Veranum Grande Reserva Branco,Jose Carvalheira,2014,4.3,41 ratings,No average price available
5515514,Æquinoctium Veranum Grande Reserva Branco,Jose Carvalheira,2010,4.3,32 ratings,No average price available
5515514,Æquinoctium Veranum Grande Reserva Branco,Jose Carvalheira,2012,4.2,57 ratings,No average price available
5245263,Terroir Branco,AdegaMãe,2016,4.4,44 ratings,€49
5245263,Terroir Branco,AdegaMãe,2014,4.4,31 ratings,No average price available
5245263,Terroir Branco,AdegaMãe,2013,4.2,50 ratings,€39
1255594,Vinha Centenária Reserva Branco,Dona Berta,2018,4.4,41 ratings,No average price available
1255594,Vinha Centenária Reserva Branco,Dona Berta,2017,4.3,42 ratings,€27.21
1255594,Vinha Centenária Reserva Branco,Dona Berta,2011,4.3,42 ratings,€35
1255594,Vinha Centenária Reserva Branco,Dona Berta,2009,4.3,95 ratings,No average price available
1255594,Vinha Centenária Reserva Branco,Dona Berta,2012,4.2,61 ratings,No average price available
1255594,Vinha Centenária Reserva Branco,Dona Berta,2008,4.2,26 ratings,€48
1255594,Vinha Centenária Reserva Branco,Dona Berta,2010,4.0,25 ratings,€77.86
5905998,Soulmate Grande Reserva Branco,Cortes do Tua,2017,4.4,39 ratings,€29.99
