Wine id,Wine Name,Winery,Year,Average Rating,Ratings,Price
76372,Colheita Port,Kopke,2003,4.2,577 ratings,No average price available
76372,Colheita Port,Kopke,2001,4.2,645 ratings,No average price available
76372,Colheita Port,Kopke,1999,4.2,1081 ratings,No average price available
76372,Colheita Port,Kopke,1998,4.2,352 ratings,No average price available
76372,Colheita Port,Kopke,1996,4.2,101 ratings,No average price available
76372,Colheita Port,Kopke,1991,4.2,39 ratings,No average price available
76372,Colheita Port,Kopke,1990,4.2,43 ratings,No average price available
76372,Colheita Port,Kopke,1986,4.2,25 ratings,No average price available
76372,Colheita Port,Kopke,1985,4.2,747 ratings,No average price available
76372,Colheita Port,Kopke,2005,4.1,142 ratings,No average price available
76372,Colheita Port,Kopke,2002,4.1,260 ratings,No average price available
76372,Colheita Port,Kopke,1997,4.1,95 ratings,No average price available
76372,Colheita Port,Kopke,1995,4.1,133 ratings,No average price available
76372,Colheita Port,Kopke,1994,4.1,42 ratings,No average price available
76372,Colheita Port,Kopke,2009,4.0,63 ratings,No average price available
76372,Colheita Port,Kopke,2000,4.0,404 ratings,No average price available
76372,Colheita Port,Kopke,2007,3.9,162 ratings,No average price available
76372,Colheita Port,Kopke,2006,3.9,75 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,1964,4.8,38 ratings,€349
1175612,Port Tawny Colheita,Quinta do Noval,1937,4.8,52 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,1968,4.7,159 ratings,€726.78
1175612,Port Tawny Colheita,Quinta do Noval,1976,4.6,126 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,1971,4.6,31 ratings,€395
1175612,Port Tawny Colheita,Quinta do Noval,1986,4.5,111 ratings,€267.50
1175612,Port Tawny Colheita,Quinta do Noval,1974,4.5,36 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,1995,4.4,174 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,2009,4.3,39 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,2005,4.3,185 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,2000,4.3,569 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,1997,4.3,207 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,2007,4.2,63 ratings,No average price available
1175612,Port Tawny Colheita,Quinta do Noval,2003,4.2,323 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,1967,4.8,37 ratings,€295
1266123,Vintage Port,Real Companhia Velha,1987,4.6,121 ratings,€120
1266123,Vintage Port,Real Companhia Velha,1984,4.6,185 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,1979,4.6,35 ratings,€171.75
1266123,Vintage Port,Real Companhia Velha,2002,4.5,51 ratings,€41.90
1266123,Vintage Port,Real Companhia Velha,1995,4.5,30 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,1980,4.5,88 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,1978,4.5,36 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,1997,4.4,69 ratings,€49
1266123,Vintage Port,Real Companhia Velha,1994,4.4,80 ratings,€125
1266123,Vintage Port,Real Companhia Velha,1985,4.4,551 ratings,€43.50
1266123,Vintage Port,Real Companhia Velha,1983,4.4,71 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,1982,4.4,134 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,2007,4.3,117 ratings,€48.50
1266123,Vintage Port,Real Companhia Velha,2005,4.3,216 ratings,€45
1266123,Vintage Port,Real Companhia Velha,2001,4.3,259 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,2000,4.3,83 ratings,€71.90
1266123,Vintage Port,Real Companhia Velha,1996,4.3,27 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,2011,4.2,50 ratings,No average price available
1266123,Vintage Port,Real Companhia Velha,2008,4.1,54 ratings,€39
1266123,Vintage Port,Real Companhia Velha,2004,4.1,116 ratings,€46
1266123,Vintage Port,Real Companhia Velha,2003,4.1,65 ratings,€35
8971,Colheita Port,Niepoort,1934,4.9,46 ratings,No average price available
8971,Colheita Port,Niepoort,1900,4.9,46 ratings,No average price available
8971,Colheita Port,Niepoort,1970,4.8,31 ratings,€208.97
8971,Colheita Port,Niepoort,1937,4.8,64 ratings,"€1,087.75"
8971,Colheita Port,Niepoort,1968,4.7,41 ratings,€223.58
8971,Colheita Port,Niepoort,1912,4.7,43 ratings,No average price available
8971,Colheita Port,Niepoort,1991,4.6,33 ratings,No average price available
8971,Colheita Port,Niepoort,1987,4.5,36 ratings,€142.28
8971,Colheita Port,Niepoort,1980,4.5,33 ratings,€101.63
8971,Colheita Port,Niepoort,1979,4.5,45 ratings,No average price available
8971,Colheita Port,Niepoort,1960,4.5,41 ratings,€327.12
8971,Colheita Port,Niepoort,1952,4.5,58 ratings,No average price available
8971,Colheita Port,Niepoort,2021,4.4,55 ratings,No average price available
8971,Colheita Port,Niepoort,1997,4.4,364 ratings,No average price available
8971,Colheita Port,Niepoort,1986,4.4,78 ratings,€195
8971,Colheita Port,Niepoort,1984,4.4,32 ratings,€205
8971,Colheita Port,Niepoort,2022,4.3,56 ratings,No average price available
8971,Colheita Port,Niepoort,2016,4.3,47 ratings,No average price available
8971,Colheita Port,Niepoort,2013,4.3,26 ratings,No average price available
8971,Colheita Port,Niepoort,2010,4.3,69 ratings,No average price available
8971,Colheita Port,Niepoort,1995,4.3,40 ratings,€56
8971,Colheita Port,Niepoort,1976,4.3,39 ratings,€229
8971,Colheita Port,Niepoort,2019,4.2,43 ratings,No average price available
8971,Colheita Port,Niepoort,2018,4.2,81 ratings,No average price available
8971,Colheita Port,Niepoort,2017,4.2,64 ratings,No average price available
8971,Colheita Port,Niepoort,2007,4.2,267 ratings,No average price available
8971,Colheita Port,Niepoort,1999,4.2,155 ratings,€99
8971,Colheita Port,Niepoort,1988,4.2,91 ratings,No average price available
8971,Colheita Port,Niepoort,2020,4.1,81 ratings,No average price available
8971,Colheita Port,Niepoort,2015,4.1,56 ratings,€29.95
8971,Colheita Port,Niepoort,2014,4.1,25 ratings,No average price available
8971,Colheita Port,Niepoort,2005,4.1,269 ratings,€33.28
8971,Colheita Port,Niepoort,2004,4.1,227 ratings,No average price available
8971,Colheita Port,Niepoort,2000,4.1,178 ratings,No average price available
8971,Colheita Port,Niepoort,2012,4.0,28 ratings,No average price available
8971,Colheita Port,Niepoort,2009,4.0,132 ratings,No average price available
8971,Colheita Port,Niepoort,2008,4.0,72 ratings,No average price available
8971,Colheita Port,Niepoort,2001,4.0,176 ratings,€49.90
8971,Colheita Port,Niepoort,1998,4.0,119 ratings,€119
81181,Colheita Porto,Royal Oporto,1944,4.8,31 ratings,€350
81181,Colheita Porto,Royal Oporto,1980,4.6,155 ratings,€91.50
81181,Colheita Porto,Royal Oporto,1977,4.6,185 ratings,€169.99
81181,Colheita Porto,Royal Oporto,1976,4.6,105 ratings,€139.89
81181,Colheita Porto,Royal Oporto,1975,4.6,55 ratings,No average price available
81181,Colheita Porto,Royal Oporto,2011,4.5,71 ratings,No average price available
81181,Colheita Porto,Royal Oporto,2006,4.5,28 ratings,€25.24
81181,Colheita Porto,Royal Oporto,1974,4.5,32 ratings,No average price available
81181,Colheita Porto,Royal Oporto,2009,4.4,95 ratings,No average price available
81181,Colheita Porto,Royal Oporto,2007,4.4,26 ratings,€49.95
81181,Colheita Porto,Royal Oporto,2002,4.4,25 ratings,€46.98
81181,Colheita Porto,Royal Oporto,2008,4.3,37 ratings,€43.95
81181,Colheita Porto,Royal Oporto,2001,4.3,114 ratings,No average price available
81181,Colheita Porto,Royal Oporto,1999,4.2,101 ratings,No average price available
81181,Colheita Porto,Royal Oporto,1997,4.2,25 ratings,No average price available
81181,Colheita Porto,Royal Oporto,2000,4.1,171 ratings,€41.25
81181,Colheita Porto,Royal Oporto,2003,3.9,64 ratings,No average price available
81181,Colheita Porto,Royal Oporto,2005,3.8,34 ratings,€28.50
1189822,Colheita Porto,Barros,1957,4.8,29 ratings,No average price available
1189822,Colheita Porto,Barros,1975,4.7,82 ratings,€175.98
1189822,Colheita Porto,Barros,1967,4.7,28 ratings,No average price available
1189822,Colheita Porto,Barros,1963,4.7,25 ratings,No average price available
1189822,Colheita Porto,Barros,1974,4.6,324 ratings,No average price available
1189822,Colheita Porto,Barros,1985,4.5,28 ratings,€52.85
1189822,Colheita Porto,Barros,1984,4.5,69 ratings,€199.50
1189822,Colheita Porto,Barros,1982,4.5,48 ratings,No average price available
1189822,Colheita Porto,Barros,1980,4.5,60 ratings,No average price available
1189822,Colheita Porto,Barros,1979,4.5,59 ratings,€120.36
1189822,Colheita Porto,Barros,1966,4.5,42 ratings,No average price available
1189822,Colheita Porto,Barros,1964,4.5,50 ratings,No average price available
1189822,Colheita Porto,Barros,1937,4.5,40 ratings,No average price available
1189822,Colheita Porto,Barros,1983,4.4,90 ratings,€88.98
1189822,Colheita Porto,Barros,1981,4.4,42 ratings,No average price available
1189822,Colheita Porto,Barros,1978,4.4,119 ratings,No average price available
1189822,Colheita Porto,Barros,1950,4.4,31 ratings,€301.16
1189822,Colheita Porto,Barros,2009,4.3,39 ratings,€26.06
1189822,Colheita Porto,Barros,2007,4.3,94 ratings,No average price available
1189822,Colheita Porto,Barros,2005,4.3,74 ratings,No average price available
1189822,Colheita Porto,Barros,1996,4.3,320 ratings,No average price available
1189822,Colheita Porto,Barros,1987,4.3,35 ratings,No average price available
1189822,Colheita Porto,Barros,1976,4.3,28 ratings,€212.05
1189822,Colheita Porto,Barros,1965,4.3,26 ratings,€277.98
1189822,Colheita Porto,Barros,2011,4.2,26 ratings,No average price available
1189822,Colheita Porto,Barros,1989,4.2,35 ratings,€102
1189822,Colheita Porto,Barros,1998,4.1,77 ratings,No average price available
1189822,Colheita Porto,Barros,2000,4.0,34 ratings,No average price available
1189822,Colheita Porto,Barros,1999,4.0,68 ratings,No average price available
1189822,Colheita Porto,Barros,1995,4.0,41 ratings,€101.70
1189822,Colheita Porto,Barros,2004,3.9,41 ratings,No average price available
1189822,Colheita Porto,Barros,2002,3.9,53 ratings,€36.90
1189822,Colheita Porto,Barros,2001,3.9,95 ratings,No average price available
1189822,Colheita Porto,Barros,2008,3.8,72 ratings,€26.31
1189822,Colheita Porto,Barros,2003,3.6,68 ratings,€73.49
69744,Vintage Port,Taylor's,1994,4.7,499 ratings,No average price available
69744,Vintage Port,Taylor's,1992,4.7,168 ratings,No average price available
69744,Vintage Port,Taylor's,1970,4.7,265 ratings,No average price available
69744,Vintage Port,Taylor's,1963,4.7,130 ratings,No average price available
69744,Vintage Port,Taylor's,1987,4.6,223 ratings,No average price available
69744,Vintage Port,Taylor's,1977,4.6,719 ratings,No average price available
69744,Vintage Port,Taylor's,1966,4.6,70 ratings,No average price available
69744,Vintage Port,Taylor's,2016,4.5,160 ratings,No average price available
69744,Vintage Port,Taylor's,2013,4.5,109 ratings,No average price available
69744,Vintage Port,Taylor's,2011,4.5,562 ratings,No average price available
69744,Vintage Port,Taylor's,2003,4.5,854 ratings,No average price available
69744,Vintage Port,Taylor's,2000,4.5,326 ratings,No average price available
69744,Vintage Port,Taylor's,1997,4.5,278 ratings,No average price available
69744,Vintage Port,Taylor's,1996,4.5,139 ratings,No average price available
69744,Vintage Port,Taylor's,1985,4.5,842 ratings,No average price available
69744,Vintage Port,Taylor's,1975,4.5,66 ratings,No average price available
69744,Vintage Port,Taylor's,1960,4.5,64 ratings,No average price available
69744,Vintage Port,Taylor's,2019,4.4,129 ratings,No average price available
69744,Vintage Port,Taylor's,2018,4.4,149 ratings,No average price available
69744,Vintage Port,Taylor's,2017,4.4,244 ratings,No average price available
69744,Vintage Port,Taylor's,2005,4.4,336 ratings,No average price available
69744,Vintage Port,Taylor's,1983,4.4,187 ratings,€269.25
69744,Vintage Port,Taylor's,1980,4.4,122 ratings,No average price available
69744,Vintage Port,Taylor's,1955,4.4,42 ratings,No average price available
69744,Vintage Port,Taylor's,2009,4.3,522 ratings,No average price available
69744,Vintage Port,Taylor's,2007,4.3,289 ratings,No average price available
69744,Vintage Port,Taylor's,2002,4.3,156 ratings,No average price available
69744,Vintage Port,Taylor's,2020,4.2,38 ratings,No average price available
69744,Vintage Port,Taylor's,2008,4.2,67 ratings,No average price available
69744,Vintage Port,Taylor's,1999,4.2,90 ratings,No average price available
69744,Vintage Port,Taylor's,2010,3.9,31 ratings,No average price available
69744,Vintage Port,Taylor's,2012,3.7,29 ratings,€63
80415,Vintage Port,Dow's,2007,4.7,292 ratings,No average price available
80415,Vintage Port,Dow's,2013,4.6,46 ratings,No average price available
80415,Vintage Port,Dow's,2011,4.6,471 ratings,No average price available
80415,Vintage Port,Dow's,1963,4.6,136 ratings,No average price available
80415,Vintage Port,Dow's,1994,4.5,486 ratings,No average price available
80415,Vintage Port,Dow's,1980,4.5,111 ratings,€134.15
80415,Vintage Port,Dow's,1977,4.5,327 ratings,No average price available
80415,Vintage Port,Dow's,1972,4.5,46 ratings,No average price available
80415,Vintage Port,Dow's,1970,4.5,176 ratings,No average price available
80415,Vintage Port,Dow's,1966,4.5,67 ratings,No average price available
80415,Vintage Port,Dow's,2017,4.4,70 ratings,No average price available
80415,Vintage Port,Dow's,2016,4.4,97 ratings,No average price available
80415,Vintage Port,Dow's,2003,4.4,139 ratings,No average price available
80415,Vintage Port,Dow's,2002,4.4,35 ratings,No average price available
80415,Vintage Port,Dow's,1991,4.4,90 ratings,No average price available
80415,Vintage Port,Dow's,1985,4.4,637 ratings,No average price available
80415,Vintage Port,Dow's,1983,4.4,132 ratings,No average price available
80415,Vintage Port,Dow's,2009,4.3,45 ratings,No average price available
80415,Vintage Port,Dow's,2005,4.3,41 ratings,No average price available
80415,Vintage Port,Dow's,2000,4.3,328 ratings,No average price available
80415,Vintage Port,Dow's,1999,4.3,46 ratings,No average price available
80415,Vintage Port,Dow's,1997,4.3,194 ratings,No average price available
80415,Vintage Port,Dow's,1987,4.3,43 ratings,No average price available
80415,Vintage Port,Dow's,1996,4.2,26 ratings,No average price available
80415,Vintage Port,Dow's,1975,4.2,122 ratings,No average price available
80415,Vintage Port,Dow's,1960,4.2,50 ratings,No average price available
80415,Vintage Port,Dow's,2004,4.1,28 ratings,No average price available
3652286,Quinta do Seixo Vintage Port,Sandeman,2017,4.7,191 ratings,No average price available
3652286,Quinta do Seixo Vintage Port,Sandeman,2013,4.2,62 ratings,No average price available
3652286,Quinta do Seixo Vintage Port,Sandeman,2019,4.1,33 ratings,€68
3652286,Quinta do Seixo Vintage Port,Sandeman,2015,4.0,93 ratings,No average price available
1148781,Vintage Port,Warre's,1963,4.7,167 ratings,No average price available
1148781,Vintage Port,Warre's,1985,4.5,376 ratings,No average price available
1148781,Vintage Port,Warre's,1977,4.5,408 ratings,No average price available
1148781,Vintage Port,Warre's,1975,4.5,161 ratings,€250
1148781,Vintage Port,Warre's,1970,4.5,149 ratings,No average price available
1148781,Vintage Port,Warre's,1966,4.5,68 ratings,No average price available
1148781,Vintage Port,Warre's,1960,4.5,54 ratings,€231.71
1148781,Vintage Port,Warre's,2011,4.4,119 ratings,No average price available
1148781,Vintage Port,Warre's,2007,4.4,79 ratings,No average price available
1148781,Vintage Port,Warre's,1996,4.4,55 ratings,No average price available
1148781,Vintage Port,Warre's,1994,4.4,279 ratings,No average price available
1148781,Vintage Port,Warre's,1980,4.4,292 ratings,No average price available
1148781,Vintage Port,Warre's,2017,4.3,33 ratings,No average price available
1148781,Vintage Port,Warre's,2016,4.3,64 ratings,No average price available
1148781,Vintage Port,Warre's,1983,4.3,162 ratings,No average price available
1148781,Vintage Port,Warre's,2000,4.2,156 ratings,No average price available
1148781,Vintage Port,Warre's,1998,4.2,70 ratings,No average price available
1148781,Vintage Port,Warre's,1997,4.2,94 ratings,No average price available
1148781,Vintage Port,Warre's,1991,4.2,74 ratings,No average price available
1148781,Vintage Port,Warre's,2003,4.1,66 ratings,No average price available
1206377,Vintage Port,Fonseca,1994,4.7,148 ratings,No average price available
1206377,Vintage Port,Fonseca,1963,4.7,74 ratings,No average price available
1206377,Vintage Port,Fonseca,2011,4.6,186 ratings,No average price available
1206377,Vintage Port,Fonseca,1977,4.6,161 ratings,No average price available
1206377,Vintage Port,Fonseca,1970,4.6,124 ratings,No average price available
1206377,Vintage Port,Fonseca,1966,4.6,29 ratings,No average price available
1206377,Vintage Port,Fonseca,2019,4.5,63 ratings,No average price available
1206377,Vintage Port,Fonseca,2013,4.5,34 ratings,No average price available
1206377,Vintage Port,Fonseca,2000,4.5,148 ratings,No average price available
1206377,Vintage Port,Fonseca,1992,4.5,94 ratings,No average price available
1206377,Vintage Port,Fonseca,1985,4.5,301 ratings,No average price available
1206377,Vintage Port,Fonseca,2018,4.4,60 ratings,€94
1206377,Vintage Port,Fonseca,2017,4.4,105 ratings,No average price available
1206377,Vintage Port,Fonseca,2007,4.4,142 ratings,No average price available
1206377,Vintage Port,Fonseca,2002,4.4,25 ratings,No average price available
1206377,Vintage Port,Fonseca,1983,4.4,75 ratings,No average price available
1206377,Vintage Port,Fonseca,2016,4.3,89 ratings,No average price available
1206377,Vintage Port,Fonseca,2009,4.3,185 ratings,No average price available
1206377,Vintage Port,Fonseca,2003,4.3,190 ratings,No average price available
1206377,Vintage Port,Fonseca,1997,4.3,83 ratings,No average price available
1206377,Vintage Port,Fonseca,2005,4.2,57 ratings,No average price available
1206377,Vintage Port,Fonseca,1980,4.1,29 ratings,No average price available
6250054,Golden Age 50 Year Old Tawny Port,Taylor's,"Golden Age 50 Year Old Tawny Port

N.V.",4.7,137 ratings,No average price available
1317262,Vintage Port,Krohn,1965,4.7,115 ratings,No average price available
1317262,Vintage Port,Krohn,1967,4.5,30 ratings,No average price available
1317262,Vintage Port,Krohn,1961,4.5,30 ratings,No average price available
1317262,Vintage Port,Krohn,2005,4.1,25 ratings,No average price available
1317262,Vintage Port,Krohn,2007,4.0,98 ratings,No average price available
1317262,Vintage Port,Krohn,2003,4.0,67 ratings,No average price available
1317262,Vintage Port,Krohn,2011,3.9,37 ratings,No average price available
1317262,Vintage Port,Krohn,2009,3.8,38 ratings,No average price available
1521009,Colheita Port,Messias,1985,4.7,25 ratings,€140.85
1521009,Colheita Port,Messias,1967,4.7,55 ratings,€310
1521009,Colheita Port,Messias,1965,4.7,59 ratings,€304.80
1521009,Colheita Port,Messias,1966,4.6,66 ratings,€299.85
1521009,Colheita Port,Messias,1964,4.6,62 ratings,€295
1521009,Colheita Port,Messias,1963,4.5,41 ratings,No average price available
1521009,Colheita Port,Messias,1977,4.4,231 ratings,No average price available
1521009,Colheita Port,Messias,1968,4.4,37 ratings,€355.85
1521009,Colheita Port,Messias,1994,4.3,47 ratings,No average price available
1521009,Colheita Port,Messias,1980,4.3,273 ratings,No average price available
1521009,Colheita Port,Messias,1995,4.2,167 ratings,€122.78
1521009,Colheita Port,Messias,2007,4.1,28 ratings,No average price available
1521009,Colheita Port,Messias,2003,4.1,146 ratings,No average price available
1521009,Colheita Port,Messias,2004,4.0,72 ratings,€44.40
1521009,Colheita Port,Messias,2008,3.8,37 ratings,€35.45
1521009,Colheita Port,Messias,2005,3.8,168 ratings,€38.60
1521009,Colheita Port,Messias,2000,3.8,140 ratings,€74.73
1521009,Colheita Port,Messias,2009,3.6,79 ratings,No average price available
3271672,Vintage Port Diamond Jubilee Colheita,W. & J. Graham's,1952,4.6,35 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1966,4.7,52 ratings,€490
45454,Vintage Port,W. & J. Graham's,2019,4.6,25 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1987,4.6,32 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1970,4.6,262 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2020,4.5,41 ratings,€221.46
45454,Vintage Port,W. & J. Graham's,2017,4.5,73 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2011,4.5,316 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2007,4.5,264 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2001,4.5,119 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1985,4.5,319 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1980,4.5,192 ratings,€105.69
45454,Vintage Port,W. & J. Graham's,1977,4.5,449 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1963,4.5,84 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2000,4.4,843 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1997,4.4,171 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1983,4.4,642 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2016,4.3,218 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2015,4.3,25 ratings,€198.45
45454,Vintage Port,W. & J. Graham's,2004,4.3,46 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,2003,4.3,231 ratings,No average price available
45454,Vintage Port,W. & J. Graham's,1994,4.3,499 ratings,No average price available
